Марка,Модель,Мощность,Топливо,Цена,Год производства,Пробег,Коробка,Кузов,Привод,Цвет
Hyundai,i40 I Рестайлинг,141,Дизель,883700,2016,84576,робот,универсал 5 дв.,передний,чёрный
Hyundai,Elantra V (MD),132,Бензин,549000,2013,105088,механика,седан,передний,серый
Hyundai,ix35 I Рестайлинг,150,Бензин,995778,2015,28509,автомат,внедорожник 5 дв.,полный,серебристый
Hyundai,Solaris I Рестайлинг,123,Бензин,528000,2016,65000,автомат,седан,передний,синий
Hyundai,ix35 I Рестайлинг,150,Бензин,715000,2013,176823,автомат,внедорожник 5 дв.,передний,серебристый
Hyundai,Elantra V (MD),132,Бензин,530000,2012,143300,автомат,седан,передний,серый
Hyundai,Solaris I Рестайлинг,123,Бензин,545000,2016,102255,автомат,седан,передний,коричневый
Hyundai,Elantra VI (AD),128,Бензин,749000,2017,91000,механика,седан,передний,серебристый
Hyundai,Creta I,123,Бензин,790000,2017,45853,автомат,внедорожник 5 дв.,передний,белый
Hyundai,Creta I,149,Бензин,989000,2016,41000,автомат,внедорожник 5 дв.,полный,синий
Hyundai,Getz I Рестайлинг,97,Бензин,240000,2007,165000,механика,хэтчбек 5 дв.,передний,зелёный
Hyundai,Tucson I,140,Бензин,390000,2008,258856,механика,внедорожник 5 дв.,передний,серый
Hyundai,Solaris I,107,Бензин,399000,2012,123000,автомат,хэтчбек 5 дв.,передний,серебристый
Hyundai,Solaris I,123,Бензин,409000,2013,94000,автомат,седан,передний,чёрный
Hyundai,Solaris I Рестайлинг,107,Бензин,280000,2015,261326,механика,седан,передний,белый
Hyundai,i20 I,100,Бензин,420000,2010,85000,автомат,хэтчбек 5 дв.,передний,чёрный
Hyundai,Getz I Рестайлинг,97,Бензин,320000,2010,223000,механика,хэтчбек 5 дв.,передний,красный
Hyundai,Grand Starex I,145,Дизель,1329,2014,57000,автомат,минивэн,задний,чёрный
Hyundai,Santa Fe III Рестайлинг,200,Дизель,1727,2017,69825,автомат,внедорожник 5 дв.,полный,чёрный
Hyundai,Santa Fe I,179,Бензин,298000,2001,148120,автомат,внедорожник 5 дв.,полный,голубой
Hyundai,i40 I Рестайлинг,150,Бензин,829000,2016,85420,автомат,седан,передний,серый
Hyundai,Solaris II,123,Бензин,815000,2019,5500,автомат,седан,передний,чёрный
Hyundai,Santa Fe III,175,Бензин,1029,2015,110692,механика,внедорожник 5 дв.,полный,чёрный
Hyundai,Solaris I Рестайлинг,107,Бензин,460000,2015,67500,механика,седан,передний,чёрный
Hyundai,Sonata VII (LF) Рестайлинг,188,Бензин,1359,2018,40134,автомат,седан,передний,серый
Hyundai,ix35 I,150,Бензин,797750,2013,108828,автомат,внедорожник 5 дв.,полный,серебристый
Hyundai,Santa Fe  I Classic,112,Дизель,519000,2012,118000,механика,внедорожник 5 дв.,передний,чёрный
Hyundai,Solaris II,123,Бензин,790000,2018,61000,автомат,седан,передний,серебристый
Hyundai,Solaris I Рестайлинг,123,Бензин,573000,2016,101642,автомат,седан,передний,серебристый
Hyundai,Solaris I Рестайлинг,107,Бензин,579000,2016,45454,автомат,седан,передний,красный
Hyundai,Equus II Рестайлинг,334,Бензин,1030,2013,82815,автомат,седан,задний,чёрный
Hyundai,Elantra VI (AD),128,Бензин,898000,2018,52300,автомат,седан,передний,синий
Hyundai,Santa Fe II Рестайлинг,197,Дизель,855000,2012,156926,автомат,внедорожник 5 дв.,полный,коричневый
Hyundai,i40 I Рестайлинг,135,Бензин,655000,2015,104730,механика,седан,передний,белый
Hyundai,Creta I,123,Бензин,749000,2016,28000,механика,внедорожник 5 дв.,передний,чёрный
Hyundai,ix35 I,150,Бензин,725000,2012,100500,автомат,внедорожник 5 дв.,передний,синий
Hyundai,ix35 I Рестайлинг,150,Бензин,740000,2014,56000,механика,внедорожник 5 дв.,передний,серебристый
Hyundai,Grand Starex I,145,Дизель,689000,2011,192848,механика,минивэн,задний,серый
Hyundai,i40 I Рестайлинг,150,Бензин,855000,2015,96801,автомат,седан,передний,синий
Hyundai,ix35 I,184,Дизель,850000,2013,137644,автомат,внедорожник 5 дв.,полный,чёрный
Hyundai,Elantra V (MD) Рестайлинг,150,Бензин,650000,2014,55099,автомат,седан,передний,чёрный
Hyundai,Solaris II,100,Бензин,639000,2017,45000,автомат,седан,передний,белый
Hyundai,i40 I,150,Бензин,770000,2013,47000,автомат,седан,передний,белый
Hyundai,Creta I,121,Бензин,1099,2017,15960,автомат,внедорожник 5 дв.,полный,чёрный
Hyundai,ix35 I,150,Бензин,800000,2013,174000,автомат,внедорожник 5 дв.,полный,серебристый
Hyundai,i40 I Рестайлинг,150,Бензин,899000,2015,90701,автомат,седан,передний,серый
Hyundai,Solaris I Рестайлинг,123,Бензин,557000,2016,101803,механика,седан,передний,коричневый
Hyundai,Tucson III,150,Бензин,1150,2016,110625,автомат,внедорожник 5 дв.,полный,белый
Hyundai,Elantra VI (AD),128,Бензин,740000,2016,60000,механика,седан,передний,белый
Hyundai,Creta I,123,Бензин,867000,2016,69011,автомат,внедорожник 5 дв.,передний,синий
Hyundai,ix35 I Рестайлинг,150,Бензин,949000,2015,99000,автомат,внедорожник 5 дв.,полный,синий
Hyundai,Solaris II,100,Бензин,629000,2017,43914,механика,седан,передний,серебристый
Hyundai,Solaris II,123,Бензин,685000,2017,35314,автомат,седан,передний,чёрный
Hyundai,Santa Fe III Рестайлинг,171,Бензин,1499,2016,59734,автомат,внедорожник 5 дв.,полный,белый
Hyundai,Accent  II ТагАЗ,102,Бензин,229000,2004,222000,автомат,седан,передний,серый
Hyundai,Santa Fe II Рестайлинг,197,Дизель,829000,2012,195806,автомат,внедорожник 5 дв.,передний,серый
Hyundai,Santa Fe III Рестайлинг Grand,249,Бензин,1947,2017,36500,автомат,внедорожник 5 дв.,полный,серый
Hyundai,Solaris I,123,Бензин,450000,2011,169000,автомат,седан,передний,фиолетовый
Hyundai,Sonata  IV (EF) Рестайлинг ТагАЗ,137,Бензин,400000,2009,105000,механика,седан,передний,чёрный
Hyundai,Santa Fe  I Classic,112,Дизель,500000,2008,114000,механика,внедорожник 5 дв.,передний,красный
Hyundai,Tucson I,140,Бензин,415000,2008,188000,механика,внедорожник 5 дв.,полный,серый
Hyundai,ix35 I,150,Бензин,675000,2013,107000,механика,внедорожник 5 дв.,передний,синий
Hyundai,Solaris II,100,Бензин,625000,2017,43500,автомат,седан,передний,серебристый
Hyundai,Tucson III,150,Бензин,1399,2017,31908,автомат,внедорожник 5 дв.,передний,белый
Hyundai,Solaris I,107,Бензин,339000,2012,114303,механика,хэтчбек 5 дв.,передний,голубой
Hyundai,Solaris II,123,Бензин,820000,2018,23367,автомат,седан,передний,оранжевый
Hyundai,Solaris I Рестайлинг,107,Бензин,339000,2015,200000,механика,седан,передний,белый
